Fold,AUC,AUPR,F1,Accuracy
1.4922528564929962,0.954787685414616,0.883237703538414,0.3175675675675676,0.7798365122615804
1.502830982208252,0.9519436844505245,0.8660939311853765,0.13575268817204297,0.29418221734357847
1.498002678155899,0.9053519502249948,0.7289232468255183,0.1368743615934627,0.5318559556786704
1.499816656112671,0.9623518226922962,0.8751186802138393,0.14359733530717989,0.36844978165938863
1.3843666315078735,0.9734265069404829,0.8956157750787296,0.26713532513181015,0.7722555980338612
