0.24843	0.22612	0.24898	0.24681	0.24801	0.24915	0.20184	0.00144	0.07390	0.15718	0.24111	0.09004	0.20048	0.22893	0.24656	0.00453	0.24737	0.23727	0.24721	0.00108	0.11169	0.24751	0.24438	0.18734	0.13190	0.24699	0.23459	0.20253	0.20709	0.23896	0.14970	0.24587	0.23987	0.17030	0.01046	0.00269	0.22984	0.23336	0.23385	0.23241	0.01953	0.00298	0.10903
0.24799	0.18326	0.24545	0.24762	0.24856	0.24533	0.13428	0.00395	0.03882	0.20412	0.24527	0.06454	0.13249	0.24234	0.24918	0.01571	0.24854	0.24621	0.24555	0.00104	0.08821	0.23876	0.24888	0.21151	0.07453	0.24926	0.24327	0.15786	0.20373	0.22300	0.19582	0.24873	0.24730	0.09727	0.00821	0.00064	0.22210	0.24488	0.23786	0.20430	0.01174	0.00066	0.05992
0.24892	0.22055	0.24902	0.24747	0.24863	0.24914	0.19257	0.00148	0.06880	0.16410	0.24220	0.08647	0.19118	0.23127	0.24748	0.00586	0.24808	0.23901	0.24753	0.00080	0.10847	0.24678	0.24556	0.19108	0.12371	0.24786	0.23628	0.19650	0.20693	0.23723	0.15640	0.24682	0.24143	0.16019	0.00988	0.00213	0.22922	0.23546	0.23487	0.22895	0.01818	0.00238	0.10215
0.23293	0.13325	0.22770	0.23378	0.23437	0.22731	0.06523	0.01342	0.00927	0.23813	0.23493	0.04325	0.06316	0.24116	0.23689	0.03185	0.23494	0.24006	0.22974	0.00808	0.06736	0.21642	0.23841	0.22348	0.02087	0.23656	0.23735	0.10905	0.19042	0.19594	0.23008	0.23661	0.23976	0.02651	0.01248	0.00583	0.20330	0.24152	0.22842	0.16682	0.01048	0.00566	0.01653
0.24259	0.14767	0.23780	0.24318	0.24387	0.23746	0.08150	0.00826	0.01371	0.23587	0.24345	0.04621	0.07933	0.24758	0.24606	0.02607	0.24432	0.24790	0.23938	0.00348	0.07057	0.22727	0.24719	0.22590	0.03131	0.24585	0.24491	0.12187	0.19709	0.20693	0.22725	0.24578	0.24788	0.04152	0.00874	0.00156	0.21223	0.24862	0.23616	0.17925	0.00799	0.00140	0.02370
0.24289	0.14904	0.23818	0.24345	0.24419	0.23788	0.08367	0.00795	0.01483	0.23453	0.24363	0.04626	0.08149	0.24758	0.24627	0.02574	0.24460	0.24812	0.23964	0.00335	0.07072	0.22792	0.24735	0.22538	0.03352	0.24612	0.24501	0.12322	0.19781	0.20730	0.22597	0.24606	0.24801	0.04369	0.00875	0.00150	0.21236	0.24864	0.23634	0.18017	0.00814	0.00132	0.02482
0.23925	0.16320	0.23579	0.23933	0.24015	0.23561	0.10843	0.00884	0.02932	0.21362	0.23826	0.05638	0.10649	0.23874	0.24143	0.02296	0.24034	0.24091	0.23657	0.00522	0.07958	0.22769	0.24180	0.21312	0.05569	0.24141	0.23795	0.13869	0.19636	0.21028	0.20555	0.24112	0.24135	0.07136	0.01130	0.00416	0.21217	0.24046	0.23123	0.18819	0.01275	0.00408	0.04417
0.24317	0.15541	0.23889	0.24356	0.24435	0.23864	0.09344	0.00734	0.01974	0.22783	0.24322	0.04943	0.09129	0.24578	0.24615	0.02413	0.24467	0.24710	0.24005	0.00325	0.07338	0.22946	0.24695	0.22188	0.04153	0.24606	0.24395	0.12949	0.19810	0.20958	0.21926	0.24592	0.24718	0.05411	0.00896	0.00167	0.21331	0.24718	0.23578	0.18434	0.00914	0.00151	0.03141
0.24921	0.20006	0.24781	0.24836	0.24939	0.24780	0.16005	0.00251	0.05178	0.18722	0.24471	0.07415	0.15841	0.23828	0.24924	0.01108	0.24915	0.24385	0.24722	0.00055	0.09723	0.24301	0.24823	0.20324	0.09608	0.24945	0.24099	0.17519	0.20573	0.22993	0.17919	0.24870	0.24553	0.12490	0.00859	0.00090	0.22592	0.24154	0.23731	0.21566	0.01423	0.00102	0.07835
0.22469	0.12100	0.21902	0.22579	0.22632	0.21859	0.05057	0.01720	0.00506	0.24014	0.22751	0.03764	0.04855	0.23527	0.22921	0.03745	0.22698	0.23369	0.22124	0.01209	0.06016	0.20719	0.23104	0.22070	0.01031	0.22887	0.23077	0.09667	0.18241	0.18553	0.23185	0.22909	0.23299	0.01247	0.01572	0.00944	0.19388	0.23541	0.22067	0.15563	0.01245	0.00916	0.00723
0.22843	0.11834	0.22237	0.22965	0.23016	0.22193	0.04468	0.01591	0.00067	0.24814	0.23177	0.03504	0.04235	0.24072	0.23326	0.03707	0.23091	0.23857	0.22479	0.01023	0.05855	0.20993	0.23533	0.22669	0.00493	0.23289	0.23562	0.09401	0.18569	0.18717	0.24003	0.23318	0.23762	0.00504	0.01388	0.00739	0.19656	0.24057	0.22512	0.15524	0.01017	0.00709	0.00192
0.24894	0.19712	0.24736	0.24815	0.24913	0.24730	0.15554	0.00310	0.04950	0.19030	0.24476	0.07352	0.15394	0.23888	0.24913	0.01170	0.24895	0.24396	0.24700	0.00066	0.09690	0.24207	0.24824	0.20480	0.09214	0.24926	0.24126	0.17254	0.20541	0.22924	0.18230	0.24852	0.24569	0.12023	0.00850	0.00089	0.22591	0.24199	0.23754	0.21382	0.01383	0.00105	0.07592
0.24719	0.21499	0.24700	0.24588	0.24701	0.24709	0.18487	0.00255	0.06556	0.16778	0.24099	0.08396	0.18347	0.23106	0.24607	0.00773	0.24652	0.23830	0.24572	0.00162	0.10589	0.24427	0.24434	0.19231	0.11771	0.24641	0.23556	0.19100	0.20534	0.23414	0.16006	0.24544	0.24054	0.15228	0.01039	0.00273	0.22700	0.23502	0.23371	0.22473	0.01807	0.00296	0.09714
0.22619	0.14516	0.22218	0.22664	0.22738	0.22200	0.08842	0.01488	0.02462	0.21498	0.22645	0.04932	0.08634	0.22943	0.22911	0.03125	0.22769	0.23074	0.22309	0.01152	0.07045	0.21359	0.22995	0.20844	0.04304	0.22910	0.22750	0.12140	0.18544	0.19431	0.20725	0.22909	0.23042	0.05253	0.01663	0.00998	0.19775	0.23060	0.21943	0.17145	0.01639	0.00973	0.03236
0.23364	0.18005	0.23175	0.23312	0.23397	0.23158	0.13766	0.01081	0.04635	0.18786	0.23053	0.07090	0.13652	0.22640	0.23434	0.01969	0.23389	0.23020	0.23195	0.00805	0.09261	0.22581	0.23378	0.19726	0.08073	0.23432	0.22784	0.15712	0.19309	0.21390	0.18000	0.23366	0.23180	0.10503	0.01466	0.00792	0.21221	0.22901	0.22386	0.19769	0.01858	0.00808	0.06909
0.22752	0.12842	0.22223	0.22846	0.22903	0.22187	0.06087	0.01560	0.00944	0.23572	0.22969	0.04081	0.05876	0.23629	0.23164	0.03484	0.22962	0.23539	0.22414	0.01075	0.06336	0.21112	0.23324	0.21975	0.01868	0.23138	0.23241	0.10418	0.18525	0.18996	0.22762	0.23153	0.23480	0.02282	0.01488	0.00838	0.19715	0.23668	0.22285	0.16137	0.01245	0.00812	0.01351
0.24204	0.17668	0.23939	0.24177	0.24270	0.23931	0.12822	0.00688	0.03847	0.20246	0.23976	0.06321	0.12640	0.23775	0.24337	0.01879	0.24270	0.24117	0.23961	0.00392	0.08647	0.23277	0.24322	0.20856	0.07211	0.24347	0.23822	0.15239	0.20004	0.21676	0.19459	0.24303	0.24196	0.09209	0.01077	0.00343	0.21650	0.23994	0.23282	0.19800	0.01385	0.00342	0.05770
0.24913	0.21473	0.24881	0.24785	0.24897	0.24889	0.18344	0.00184	0.06408	0.17085	0.24308	0.08346	0.18194	0.23348	0.24810	0.00717	0.24851	0.24050	0.24762	0.00066	0.10591	0.24584	0.24645	0.19482	0.11611	0.24841	0.23781	0.19078	0.20691	0.23553	0.16319	0.24744	0.24273	0.15030	0.00947	0.00172	0.22873	0.23736	0.23588	0.22532	0.01705	0.00196	0.09579
0.24917	0.21352	0.24876	0.24793	0.24905	0.24883	0.18144	0.00180	0.06299	0.17222	0.24324	0.08241	0.17995	0.23390	0.24824	0.00755	0.24860	0.24085	0.24758	0.00064	0.10488	0.24563	0.24663	0.19550	0.11440	0.24855	0.23809	0.18933	0.20682	0.23489	0.16449	0.24761	0.24301	0.14811	0.00938	0.00164	0.22833	0.23774	0.23596	0.22448	0.01678	0.00185	0.09414
0.24869	0.18762	0.24643	0.24818	0.24910	0.24635	0.14098	0.00358	0.04221	0.20043	0.24554	0.06771	0.13914	0.24181	0.24955	0.01425	0.24905	0.24594	0.24640	0.00072	0.09143	0.24011	0.24910	0.21011	0.08024	0.24963	0.24313	0.16287	0.20467	0.22548	0.19243	0.24904	0.24723	0.10441	0.00816	0.00052	0.22386	0.24446	0.23831	0.20745	0.01227	0.00059	0.06505
0.24935	0.20602	0.24838	0.24833	0.24939	0.24842	0.16951	0.00214	0.05674	0.18077	0.24424	0.07782	0.16789	0.23656	0.24895	0.00945	0.24906	0.24271	0.24754	0.00051	0.10069	0.24430	0.24769	0.20005	0.10425	0.24921	0.23990	0.18154	0.20638	0.23226	0.17294	0.24837	0.24459	0.13510	0.00888	0.00115	0.22715	0.24005	0.23691	0.21962	0.01531	0.00132	0.08533
0.22877	0.12239	0.22298	0.22988	0.23041	0.22257	0.05087	0.01559	0.00376	0.24416	0.23169	0.03747	0.04862	0.23983	0.23332	0.03591	0.23110	0.23804	0.22525	0.01008	0.06098	0.21097	0.23522	0.22483	0.01016	0.23298	0.23513	0.09824	0.18637	0.18891	0.23614	0.23321	0.23724	0.01172	0.01396	0.00743	0.19762	0.23982	0.22509	0.15803	0.01074	0.00716	0.00647
0.24917	0.19724	0.24758	0.24840	0.24939	0.24753	0.15561	0.00281	0.04948	0.19034	0.24498	0.07304	0.15396	0.23914	0.24939	0.01169	0.24920	0.24431	0.24719	0.00055	0.09634	0.24238	0.24850	0.20491	0.09221	0.24954	0.24152	0.17248	0.20552	0.22924	0.18227	0.24881	0.24596	0.12017	0.00842	0.00077	0.22579	0.24226	0.23768	0.21392	0.01373	0.00091	0.07555
0.24930	0.20046	0.24793	0.24844	0.24947	0.24792	0.16066	0.00246	0.05209	0.18685	0.24477	0.07444	0.15899	0.23826	0.24930	0.01093	0.24923	0.24385	0.24734	0.00050	0.09750	0.24317	0.24828	0.20313	0.09655	0.24951	0.24100	0.17566	0.20579	0.23023	0.17883	0.24876	0.24555	0.12550	0.00857	0.00087	0.22611	0.24153	0.23739	0.21597	0.01427	0.00101	0.07882
0.20601	0.10631	0.20041	0.20725	0.20764	0.19996	0.03927	0.02617	0.00696	0.23030	0.20949	0.03794	0.03760	0.21826	0.21064	0.04570	0.20835	0.21578	0.20279	0.02114	0.05828	0.18869	0.21264	0.20814	0.00635	0.21022	0.21323	0.08470	0.16866	0.16852	0.22287	0.21053	0.21496	0.00502	0.02374	0.01837	0.17779	0.21793	0.20349	0.13975	0.01960	0.01809	0.00622
0.24906	0.20407	0.24797	0.24809	0.24914	0.24797	0.16645	0.00253	0.05513	0.18270	0.24415	0.07712	0.16492	0.23679	0.24879	0.00997	0.24884	0.24269	0.24725	0.00064	0.10008	0.24362	0.24760	0.20084	0.10146	0.24900	0.23995	0.17954	0.20600	0.23157	0.17476	0.24818	0.24459	0.13197	0.00886	0.00119	0.22687	0.24023	0.23686	0.21833	0.01504	0.00136	0.08344
0.24753	0.17870	0.24468	0.24730	0.24821	0.24454	0.12729	0.00439	0.03535	0.20859	0.24529	0.06193	0.12550	0.24327	0.24903	0.01702	0.24824	0.24670	0.24497	0.00124	0.08576	0.23746	0.24892	0.21361	0.06872	0.24908	0.24372	0.15311	0.20305	0.22098	0.20021	0.24862	0.24765	0.08985	0.00816	0.00063	0.22094	0.24563	0.23783	0.20113	0.01111	0.00062	0.05496
0.23744	0.14237	0.23260	0.23808	0.23868	0.23223	0.07667	0.01118	0.01331	0.23466	0.23867	0.04731	0.07460	0.24338	0.24095	0.02835	0.23919	0.24298	0.23441	0.00593	0.07152	0.22181	0.24220	0.22348	0.02886	0.24064	0.24035	0.11800	0.19381	0.20248	0.22652	0.24058	0.24303	0.03779	0.01083	0.00395	0.20857	0.24413	0.23201	0.17432	0.00978	0.00385	0.02339
0.24877	0.18990	0.24666	0.24821	0.24918	0.24658	0.14420	0.00335	0.04364	0.19797	0.24536	0.06843	0.14250	0.24105	0.24950	0.01377	0.24907	0.24553	0.24653	0.00071	0.09196	0.24063	0.24893	0.20861	0.08263	0.24962	0.24266	0.16469	0.20470	0.22604	0.18976	0.24900	0.24690	0.10789	0.00820	0.00059	0.22399	0.24387	0.23796	0.20892	0.01255	0.00066	0.06709
0.23170	0.12586	0.22598	0.23276	0.23333	0.22560	0.05458	0.01403	0.00459	0.24433	0.23439	0.03761	0.05227	0.24216	0.23616	0.03441	0.23399	0.24074	0.22812	0.00869	0.06131	0.21417	0.23799	0.22612	0.01264	0.23587	0.23768	0.10130	0.18866	0.19178	0.23619	0.23609	0.23991	0.01489	0.01283	0.00611	0.20003	0.24229	0.22759	0.16118	0.00989	0.00581	0.00761
0.21242	0.12689	0.20791	0.21318	0.21376	0.20758	0.06746	0.02212	0.01898	0.21641	0.21398	0.04579	0.06595	0.21907	0.21597	0.03909	0.21419	0.21873	0.20951	0.01816	0.06616	0.19813	0.21721	0.20344	0.02838	0.21575	0.21593	0.10457	0.17435	0.17961	0.20869	0.21582	0.21836	0.03383	0.02193	0.01615	0.18539	0.21964	0.20751	0.15520	0.02002	0.01592	0.02349
0.24956	0.20681	0.24862	0.24852	0.24959	0.24866	0.17054	0.00194	0.05715	0.18012	0.24435	0.07791	0.16892	0.23650	0.24913	0.00927	0.24926	0.24280	0.24775	0.00042	0.10064	0.24466	0.24783	0.19971	0.10493	0.24940	0.23994	0.18215	0.20640	0.23259	0.17218	0.24856	0.24468	0.13611	0.00882	0.00108	0.22725	0.24006	0.23694	0.22016	0.01532	0.00124	0.08576
0.24860	0.22184	0.24881	0.24712	0.24831	0.24895	0.19478	0.00145	0.07005	0.16217	0.24173	0.08697	0.19342	0.23047	0.24708	0.00571	0.24772	0.23845	0.24720	0.00097	0.10875	0.24680	0.24508	0.18988	0.12571	0.24749	0.23566	0.19768	0.20675	0.23721	0.15446	0.24644	0.24087	0.16263	0.01011	0.00236	0.22890	0.23474	0.23430	0.22960	0.01857	0.00260	0.10357
0.23886	0.14568	0.23417	0.23944	0.24010	0.23381	0.08069	0.01018	0.01476	0.23285	0.23977	0.04771	0.07870	0.24387	0.24226	0.02731	0.24055	0.24393	0.23585	0.00527	0.07181	0.22367	0.24338	0.22293	0.03166	0.24200	0.24116	0.12068	0.19467	0.20424	0.22445	0.24190	0.24403	0.04177	0.01034	0.00339	0.20972	0.24481	0.23283	0.17686	0.00957	0.00327	0.02530
0.24589	0.16713	0.24231	0.24597	0.24681	0.24211	0.11028	0.00558	0.02741	0.21871	0.24480	0.05539	0.10814	0.24515	0.24815	0.02042	0.24701	0.24755	0.24303	0.00199	0.07918	0.23398	0.24851	0.21828	0.05495	0.24814	0.24445	0.14137	0.20075	0.21572	0.21025	0.24785	0.24801	0.07161	0.00834	0.00088	0.21745	0.24703	0.23733	0.19293	0.00991	0.00079	0.04275
0.24944	0.20479	0.24837	0.24845	0.24951	0.24839	0.16745	0.00217	0.05560	0.18226	0.24445	0.07699	0.16582	0.23703	0.24913	0.00977	0.24920	0.24307	0.24758	0.00046	0.09988	0.24413	0.24793	0.20082	0.10239	0.24938	0.24024	0.18018	0.20626	0.23187	0.17436	0.24856	0.24491	0.13284	0.00877	0.00104	0.22696	0.24048	0.23709	0.21883	0.01502	0.00119	0.08373
0.24907	0.21452	0.24873	0.24780	0.24894	0.24882	0.18298	0.00170	0.06376	0.17094	0.24302	0.08266	0.18153	0.23344	0.24808	0.00741	0.24847	0.24056	0.24748	0.00070	0.10501	0.24576	0.24642	0.19471	0.11564	0.24842	0.23776	0.19017	0.20676	0.23499	0.16314	0.24746	0.24272	0.14977	0.00948	0.00173	0.22819	0.23734	0.23565	0.22505	0.01698	0.00194	0.09504
0.24627	0.16602	0.24258	0.24637	0.24721	0.24238	0.10828	0.00559	0.02620	0.22055	0.24532	0.05492	0.10620	0.24595	0.24860	0.02055	0.24743	0.24813	0.24341	0.00180	0.07902	0.23402	0.24902	0.21943	0.05317	0.24856	0.24508	0.14031	0.20115	0.21570	0.21208	0.24828	0.24859	0.06945	0.00809	0.00063	0.21781	0.24774	0.23792	0.19240	0.00951	0.00055	0.04149
0.22096	0.11293	0.21495	0.22220	0.22267	0.21451	0.04083	0.01951	0.00200	0.24367	0.22447	0.03455	0.03870	0.23373	0.22579	0.04033	0.22344	0.23140	0.21744	0.01391	0.05724	0.20263	0.22790	0.22134	0.00404	0.22541	0.22847	0.08976	0.18006	0.18061	0.23577	0.22574	0.23033	0.00274	0.01721	0.01104	0.19006	0.23345	0.21806	0.14915	0.01319	0.01073	0.00152
0.24757	0.17650	0.24456	0.24739	0.24831	0.24443	0.12407	0.00436	0.03389	0.21070	0.24555	0.06021	0.12205	0.24409	0.24923	0.01761	0.24838	0.24739	0.24492	0.00122	0.08395	0.23723	0.24922	0.21482	0.06628	0.24930	0.24431	0.15091	0.20282	0.22015	0.20235	0.24889	0.24814	0.08615	0.00809	0.00051	0.22031	0.24634	0.23809	0.19963	0.01078	0.00047	0.05221
0.24263	0.15006	0.23803	0.24313	0.24381	0.23769	0.08534	0.00837	0.01564	0.23348	0.24327	0.04873	0.08329	0.24691	0.24588	0.02525	0.24424	0.24722	0.23960	0.00345	0.07341	0.22762	0.24691	0.22485	0.03459	0.24563	0.24443	0.12484	0.19779	0.20828	0.22504	0.24550	0.24740	0.04583	0.00883	0.00167	0.21338	0.24797	0.23625	0.18101	0.00842	0.00157	0.02735
0.24949	0.20907	0.24873	0.24839	0.24948	0.24876	0.17394	0.00189	0.05881	0.17764	0.24404	0.07933	0.17245	0.23563	0.24891	0.00870	0.24911	0.24215	0.24778	0.00046	0.10196	0.24500	0.24750	0.19829	0.10758	0.24919	0.23934	0.18436	0.20641	0.23341	0.16962	0.24831	0.24417	0.13990	0.00893	0.00122	0.22768	0.23932	0.23661	0.22166	0.01571	0.00140	0.08837
0.21225	0.10976	0.20655	0.21344	0.21382	0.20609	0.04121	0.02363	0.00570	0.23515	0.21566	0.03779	0.03928	0.22449	0.21686	0.04307	0.21459	0.22199	0.20903	0.01812	0.05923	0.19455	0.21889	0.21346	0.00651	0.21641	0.21942	0.08811	0.17349	0.17446	0.22773	0.21670	0.22117	0.00550	0.02107	0.01538	0.18365	0.22418	0.20969	0.14426	0.01715	0.01513	0.00573
0.23962	0.14326	0.23470	0.24029	0.24096	0.23435	0.07653	0.00987	0.01233	0.23651	0.24084	0.04550	0.07445	0.24562	0.24323	0.02780	0.24143	0.24545	0.23644	0.00489	0.06992	0.22393	0.24448	0.22516	0.02821	0.24298	0.24258	0.11798	0.19526	0.20357	0.22810	0.24294	0.24536	0.03702	0.00988	0.00287	0.20960	0.24642	0.23386	0.17548	0.00875	0.00271	0.02175
0.23436	0.13568	0.22922	0.23516	0.23573	0.22882	0.06803	0.01274	0.01010	0.23758	0.23615	0.04443	0.06591	0.24194	0.23822	0.03087	0.23631	0.24104	0.23122	0.00739	0.06834	0.21800	0.23967	0.22372	0.02245	0.23788	0.23837	0.11135	0.19109	0.19792	0.22947	0.23790	0.24087	0.02917	0.01191	0.00519	0.20490	0.24245	0.22953	0.16886	0.01014	0.00504	0.01805
0.22265	0.11356	0.21658	0.22392	0.22440	0.21614	0.04069	0.01857	0.00098	0.24529	0.22620	0.03456	0.03846	0.23547	0.22755	0.03977	0.22517	0.23313	0.21905	0.01303	0.05724	0.20418	0.22967	0.22278	0.00317	0.22717	0.23022	0.08980	0.18114	0.18164	0.23734	0.22750	0.23210	0.00216	0.01634	0.01013	0.19126	0.23521	0.21968	0.15010	0.01230	0.00981	0.00096
0.24403	0.15357	0.23958	0.24447	0.24522	0.23931	0.09015	0.00726	0.01777	0.23112	0.24433	0.04864	0.08796	0.24743	0.24714	0.02426	0.24559	0.24837	0.24090	0.00282	0.07303	0.22973	0.24805	0.22410	0.03865	0.24700	0.24529	0.12786	0.19886	0.20980	0.22264	0.24688	0.24842	0.05040	0.00847	0.00115	0.21409	0.24867	0.23704	0.18352	0.00841	0.00100	0.02920
0.24550	0.16168	0.24155	0.24571	0.24650	0.24131	0.10197	0.00627	0.02322	0.22436	0.24499	0.05322	0.09989	0.24649	0.24808	0.02176	0.24678	0.24813	0.24258	0.00214	0.07759	0.23246	0.24867	0.22118	0.04811	0.24798	0.24515	0.13614	0.20057	0.21382	0.21595	0.24774	0.24851	0.06290	0.00820	0.00081	0.21681	0.24806	0.23774	0.18939	0.00911	0.00072	0.03760
