0.14422	0.95951	0.52731	0.52163	0.27088	0.45693	0.77676	0.97672	0.54220	0.90667	0.94467	0.95832	0.61147	0.86357	0.93278	0.01642	0.13556	0.01239	0.03795	0.01053	0.30872	0.95679	0.86242	0.32161	0.86852	0.93488	0.97178	0.83564	0.92855	0.95981	0.98799	0.94621	0.58035	0.58656	0.97795	0.30245	0.96318	0.45385	0.56062
0.27236	0.88884	0.63126	0.62646	0.40054	0.48360	0.75547	0.91946	0.51076	0.89314	0.86979	0.87858	0.56113	0.79102	0.91257	0.04231	0.32627	0.04988	0.13308	0.03867	0.43763	0.89329	0.79257	0.40076	0.79239	0.87056	0.89365	0.77247	0.86744	0.89007	0.92559	0.85794	0.63718	0.55890	0.92733	0.42602	0.88207	0.58675	0.63033
0.21480	0.90871	0.55256	0.54778	0.34017	0.45073	0.75023	0.93283	0.52330	0.88028	0.89426	0.90603	0.57444	0.81427	0.90906	0.03788	0.23692	0.03913	0.09511	0.03298	0.36717	0.90848	0.81364	0.33158	0.81654	0.89007	0.91752	0.79104	0.88802	0.90978	0.94186	0.88707	0.56759	0.56600	0.93814	0.36376	0.90704	0.51739	0.55802
0.16806	0.96539	0.53914	0.53388	0.29292	0.45661	0.78217	0.98441	0.54360	0.91086	0.94867	0.97195	0.61158	0.86476	0.94380	0.01359	0.15594	0.01037	0.04098	0.00650	0.33059	0.96362	0.86326	0.28423	0.86933	0.94157	0.97740	0.83885	0.93050	0.96170	0.99598	0.94876	0.58419	0.59064	0.98555	0.32755	0.96677	0.48448	0.56656
0.08706	0.96253	0.48171	0.47601	0.21145	0.42035	0.77009	0.97432	0.54090	0.89543	0.95038	0.96551	0.59397	0.87136	0.91828	0.01955	0.09734	0.01199	0.01601	0.01330	0.24078	0.95053	0.87220	0.34704	0.87524	0.93865	0.97773	0.83587	0.93704	0.96359	0.98668	0.95445	0.57138	0.57799	0.97325	0.23523	0.97268	0.37951	0.55117
0.10364	0.96496	0.49049	0.48504	0.22831	0.42396	0.77323	0.97790	0.54153	0.89811	0.95148	0.97305	0.59655	0.87112	0.92479	0.01842	0.11326	0.01148	0.01933	0.01131	0.25742	0.95439	0.87164	0.32258	0.87506	0.94154	0.97976	0.83740	0.93587	0.96358	0.99044	0.95501	0.57418	0.58127	0.97679	0.25339	0.97366	0.40148	0.55465
0.19872	0.94981	0.56359	0.55867	0.33112	0.46459	0.77920	0.97388	0.54211	0.91611	0.93300	0.95070	0.59513	0.84959	0.94631	0.01656	0.22677	0.01730	0.07208	0.01048	0.36500	0.94904	0.84780	0.32970	0.85259	0.92945	0.95942	0.82519	0.92360	0.94845	0.98414	0.92722	0.58646	0.58589	0.97859	0.36060	0.94906	0.51838	0.57531
0.21923	0.95083	0.57560	0.57104	0.35586	0.46923	0.78511	0.97679	0.54323	0.92416	0.93241	0.95282	0.59715	0.84761	0.95630	0.01470	0.26226	0.01663	0.08464	0.00782	0.38856	0.95042	0.84582	0.33066	0.85160	0.93113	0.95914	0.82661	0.92338	0.94720	0.98724	0.92492	0.59073	0.59132	0.98332	0.38442	0.94799	0.54598	0.58294
0.21212	0.88178	0.52200	0.51781	0.35842	0.43454	0.72251	0.90126	0.50527	0.84603	0.86555	0.89445	0.61941	0.78766	0.87431	0.06057	0.24914	0.06027	0.10744	0.05288	0.36011	0.88209	0.78793	0.28007	0.79003	0.86442	0.88979	0.76607	0.85223	0.87586	0.91204	0.86315	0.54207	0.54650	0.90444	0.35537	0.88198	0.49879	0.52911
0.21186	0.92287	0.55925	0.55478	0.34040	0.44825	0.76200	0.94539	0.52204	0.88979	0.90507	0.93554	0.57865	0.82403	0.92067	0.03445	0.25259	0.03512	0.08417	0.02691	0.36530	0.92103	0.82517	0.30708	0.82701	0.90405	0.93220	0.80081	0.89120	0.91797	0.95545	0.90068	0.59823	0.57255	0.94837	0.36148	0.92263	0.52262	0.58646
0.20973	0.95408	0.57038	0.56576	0.35125	0.46825	0.78508	0.97934	0.54054	0.92486	0.93603	0.96350	0.59821	0.85146	0.95727	0.01459	0.26189	0.01629	0.07694	0.00718	0.37806	0.95472	0.85014	0.31155	0.85483	0.93528	0.96301	0.82843	0.92329	0.95094	0.99000	0.93009	0.59186	0.59164	0.98420	0.37411	0.95348	0.53987	0.58074
0.21278	0.91925	0.55878	0.55436	0.34061	0.44736	0.75938	0.94168	0.52075	0.88652	0.90153	0.93172	0.57690	0.82087	0.91708	0.03648	0.25336	0.03717	0.08602	0.02902	0.36522	0.91739	0.82210	0.30846	0.82365	0.90051	0.92850	0.79753	0.88786	0.91442	0.95166	0.89705	0.59791	0.57006	0.94465	0.36132	0.91895	0.52197	0.58623
0.21175	0.88485	0.52336	0.51913	0.35717	0.43558	0.72491	0.90443	0.50708	0.84877	0.86853	0.89757	0.61821	0.79034	0.87744	0.05877	0.24817	0.05846	0.10564	0.05106	0.36021	0.88506	0.79051	0.28009	0.79279	0.86737	0.89293	0.76867	0.85505	0.87888	0.91523	0.86607	0.54382	0.54819	0.90761	0.35565	0.88500	0.49995	0.53103
0.20496	0.92618	0.54313	0.53886	0.32735	0.46435	0.75912	0.94787	0.55033	0.88681	0.90899	0.93970	0.58026	0.83101	0.92176	0.03293	0.24148	0.03279	0.07989	0.02519	0.36120	0.92496	0.82685	0.30115	0.83245	0.90756	0.93592	0.80589	0.89474	0.92067	0.95870	0.90477	0.56820	0.57300	0.95103	0.35916	0.92657	0.51359	0.55832
0.21137	0.92342	0.55975	0.55529	0.34031	0.44833	0.76217	0.94599	0.52269	0.89036	0.90562	0.93614	0.57888	0.82440	0.92124	0.03420	0.25236	0.03485	0.08402	0.02667	0.36494	0.92159	0.82557	0.30764	0.82711	0.90455	0.93278	0.80073	0.89170	0.91856	0.95608	0.90118	0.59908	0.57101	0.94897	0.36096	0.92318	0.52330	0.58727
0.19773	0.95713	0.56396	0.55908	0.33071	0.46272	0.78403	0.98113	0.54358	0.92085	0.93969	0.96085	0.59723	0.85531	0.95254	0.01326	0.22685	0.01383	0.06743	0.00664	0.36458	0.95575	0.85357	0.32035	0.85853	0.93688	0.96700	0.83108	0.92959	0.95440	0.99172	0.93405	0.58886	0.59095	0.98547	0.36119	0.95652	0.51875	0.57777
0.16646	0.96495	0.54991	0.54422	0.29180	0.46684	0.78294	0.98513	0.54530	0.91569	0.94895	0.96118	0.61485	0.86563	0.94400	0.01111	0.14694	0.00883	0.04290	0.00573	0.33493	0.96454	0.86351	0.31539	0.86980	0.94036	0.97654	0.83929	0.93492	0.96480	0.99581	0.94800	0.58670	0.59006	0.98717	0.32945	0.96574	0.48156	0.56871
0.42614	0.02775	0.22927	0.23249	0.36850	0.27409	0.12037	0.01531	0.24386	0.05127	0.03735	0.03725	0.20719	0.08212	0.03407	0.53541	0.46655	0.53589	0.50964	0.53762	0.33265	0.02477	0.08497	0.37691	0.07866	0.04285	0.02260	0.09176	0.04503	0.02850	0.01013	0.03879	0.22640	0.22069	0.01280	0.33538	0.03140	0.25593	0.23471
0.57717	0.56430	0.68733	0.68688	0.69323	0.51415	0.56482	0.61305	0.42943	0.68064	0.54588	0.51662	0.47630	0.49810	0.68820	0.19441	0.72467	0.22240	0.43103	0.19700	0.70843	0.58629	0.49186	0.51380	0.49712	0.56785	0.54901	0.51917	0.58573	0.56631	0.61017	0.50657	0.49265	0.47213	0.64083	0.69839	0.53358	0.77101	0.52620
0.22620	0.90818	0.55947	0.55509	0.34802	0.46538	0.75625	0.93203	0.52521	0.88307	0.89155	0.90517	0.57649	0.81478	0.91030	0.03709	0.25774	0.03903	0.09864	0.03149	0.38650	0.90847	0.81248	0.33637	0.82107	0.89047	0.91609	0.79912	0.88524	0.90638	0.94153	0.88470	0.56821	0.59655	0.93787	0.38426	0.90605	0.51596	0.55986
0.21248	0.94644	0.57582	0.57092	0.34433	0.47301	0.77939	0.97215	0.54407	0.91801	0.92912	0.94418	0.59443	0.84595	0.94782	0.01649	0.24110	0.01851	0.08026	0.01089	0.38162	0.94701	0.84336	0.33856	0.84866	0.92640	0.95523	0.82295	0.92175	0.94535	0.98191	0.92177	0.58810	0.58689	0.97783	0.37687	0.94417	0.53261	0.57852
0.13536	0.96708	0.52623	0.52056	0.26298	0.44670	0.77950	0.98464	0.54190	0.91086	0.95258	0.96881	0.60471	0.87032	0.93734	0.01273	0.13452	0.00893	0.03032	0.00693	0.29817	0.96231	0.86957	0.32243	0.87364	0.94388	0.98028	0.83949	0.93951	0.96759	0.99592	0.95297	0.58255	0.58722	0.98493	0.29342	0.97217	0.44208	0.56335
0.11474	0.96584	0.51063	0.50489	0.24326	0.43802	0.77734	0.98150	0.54213	0.90838	0.95248	0.96482	0.60106	0.87151	0.93168	0.01416	0.12365	0.00917	0.02700	0.00855	0.27631	0.95797	0.87144	0.34776	0.87528	0.94233	0.97955	0.83895	0.94103	0.96756	0.99309	0.95379	0.57884	0.58438	0.98199	0.27026	0.97290	0.41639	0.55988
0.08129	0.96151	0.47628	0.47067	0.20589	0.41264	0.76809	0.97275	0.53876	0.89251	0.94954	0.96662	0.58955	0.87089	0.91500	0.02088	0.09859	0.01315	0.01412	0.01444	0.23282	0.94787	0.87208	0.34857	0.87435	0.93853	0.97711	0.83444	0.93748	0.96219	0.98527	0.95348	0.57008	0.57781	0.97117	0.22799	0.97268	0.36851	0.55025
0.41152	0.45370	0.37659	0.37693	0.47289	0.34823	0.42472	0.46214	0.31096	0.43979	0.44881	0.47666	0.47895	0.42322	0.46297	0.29583	0.37923	0.29802	0.31885	0.29087	0.43799	0.46880	0.42507	0.08737	0.43762	0.45898	0.45268	0.44953	0.43798	0.44551	0.46661	0.44753	0.30033	0.48737	0.46251	0.45807	0.44793	0.44436	0.29249
0.50450	0.47159	0.59071	0.59184	0.58458	0.44333	0.49848	0.50824	0.42228	0.58826	0.45869	0.43696	0.34079	0.43278	0.58355	0.25262	0.76519	0.27579	0.45540	0.25391	0.58964	0.47039	0.43086	0.65762	0.42771	0.48086	0.45873	0.44019	0.50530	0.47362	0.50533	0.42217	0.48964	0.40864	0.53408	0.57683	0.45377	0.63930	0.53272
0.31345	0.76848	0.65814	0.65396	0.41966	0.59000	0.68130	0.80862	0.59245	0.83885	0.75625	0.70925	0.46609	0.71032	0.83259	0.08586	0.48064	0.10545	0.24187	0.09206	0.50083	0.77839	0.69129	0.70545	0.69723	0.76094	0.76605	0.68350	0.79468	0.78988	0.80826	0.72730	0.55675	0.50353	0.82769	0.47670	0.76168	0.57480	0.57270
0.39599	0.03271	0.20608	0.20843	0.32207	0.27406	0.11495	0.01499	0.24799	0.03581	0.04349	0.03546	0.22601	0.08951	0.01848	0.53642	0.36560	0.53267	0.48184	0.53939	0.29959	0.03005	0.09148	0.35282	0.08760	0.04207	0.02969	0.09787	0.04511	0.03375	0.01027	0.05087	0.21740	0.21697	0.00970	0.30180	0.03688	0.21540	0.21894
0.42580	0.02664	0.23227	0.23481	0.35665	0.28869	0.11807	0.01296	0.24908	0.04503	0.03643	0.02460	0.22213	0.08207	0.02665	0.53539	0.41437	0.53467	0.50330	0.53899	0.33560	0.02639	0.08335	0.37649	0.07987	0.03746	0.02159	0.09348	0.04233	0.02854	0.00738	0.03999	0.22366	0.21930	0.01040	0.33664	0.02799	0.25193	0.22917
0.42946	0.05671	0.28247	0.28388	0.37176	0.32525	0.14591	0.04865	0.26650	0.09276	0.06618	0.02830	0.24656	0.10728	0.06565	0.51089	0.40912	0.51334	0.50498	0.51802	0.36509	0.06019	0.10706	0.46142	0.10395	0.06386	0.05000	0.11733	0.08150	0.06579	0.04139	0.06555	0.25121	0.22317	0.05024	0.35816	0.05439	0.28017	0.25782
0.20430	0.95765	0.57172	0.56686	0.33922	0.46942	0.78735	0.98269	0.54604	0.92687	0.93993	0.95661	0.60011	0.85526	0.95735	0.01127	0.23682	0.01249	0.07407	0.00504	0.37510	0.95677	0.85322	0.33756	0.85897	0.93696	0.96677	0.83234	0.93140	0.95552	0.99311	0.93334	0.59115	0.59220	0.98850	0.37037	0.95582	0.52913	0.58157
0.19046	0.95943	0.56154	0.55653	0.32233	0.46533	0.78573	0.98267	0.54599	0.92269	0.94227	0.95873	0.60132	0.85821	0.95267	0.01181	0.21275	0.01177	0.06476	0.00560	0.35941	0.95768	0.85634	0.33321	0.86210	0.93785	0.96942	0.83402	0.93224	0.95751	0.99333	0.93739	0.58932	0.59140	0.98734	0.35469	0.95882	0.51140	0.57777
0.19567	0.95927	0.57027	0.56520	0.33072	0.46905	0.78595	0.98376	0.54317	0.92532	0.94214	0.95968	0.60121	0.85777	0.95473	0.01110	0.22208	0.01213	0.06606	0.00520	0.36604	0.95922	0.85593	0.32953	0.86079	0.93862	0.96906	0.83310	0.93258	0.95842	0.99398	0.93648	0.59264	0.59183	0.98812	0.36124	0.95873	0.51852	0.58016
0.21302	0.88645	0.53506	0.53046	0.35937	0.44738	0.72697	0.90703	0.50903	0.85428	0.87035	0.88951	0.62822	0.79218	0.87932	0.05564	0.23613	0.05605	0.10685	0.04937	0.36829	0.88859	0.79161	0.30190	0.79463	0.86765	0.89403	0.77096	0.85958	0.88302	0.91718	0.86731	0.54642	0.54886	0.91106	0.36135	0.88544	0.50144	0.53281
0.20852	0.92093	0.53694	0.53287	0.33454	0.44844	0.76121	0.94196	0.52317	0.88435	0.90387	0.93308	0.57939	0.82546	0.91653	0.03504	0.25163	0.03476	0.08283	0.02699	0.36296	0.91864	0.82466	0.29264	0.83278	0.90381	0.93026	0.80856	0.89057	0.91531	0.95314	0.90008	0.56575	0.60218	0.94567	0.36356	0.92166	0.50239	0.55528
0.19573	0.93440	0.54820	0.54330	0.32488	0.44780	0.76591	0.95751	0.53030	0.89837	0.91944	0.93584	0.58369	0.83672	0.92888	0.02567	0.21848	0.02570	0.07561	0.01993	0.35177	0.93254	0.83638	0.32083	0.83942	0.91485	0.94446	0.81151	0.91082	0.93436	0.96751	0.91374	0.57462	0.57615	0.96177	0.34894	0.93432	0.50692	0.56334
0.20634	0.96049	0.57165	0.56683	0.33792	0.46623	0.78758	0.98550	0.54746	0.92528	0.94240	0.96290	0.59834	0.85712	0.95829	0.01058	0.23216	0.01168	0.06985	0.00402	0.37490	0.95928	0.85475	0.32137	0.86012	0.94005	0.97009	0.83362	0.93335	0.95695	0.99604	0.93567	0.59099	0.59243	0.99045	0.37185	0.95851	0.52975	0.58147
0.13803	0.96193	0.53357	0.52820	0.27242	0.45203	0.78656	0.98199	0.55462	0.92779	0.94772	0.94482	0.59080	0.86699	0.94651	0.00932	0.18900	0.00737	0.05903	0.00481	0.31093	0.95185	0.86570	0.43671	0.87158	0.93940	0.97273	0.83821	0.94790	0.96515	0.99294	0.94297	0.58286	0.58806	0.98882	0.30144	0.96559	0.44599	0.57441
0.20431	0.92638	0.54258	0.53838	0.32663	0.46426	0.75920	0.94803	0.55068	0.88679	0.90923	0.94036	0.57960	0.83135	0.92186	0.03290	0.24171	0.03274	0.07946	0.02511	0.36048	0.92515	0.82712	0.30077	0.83270	0.90783	0.93618	0.80600	0.89483	0.92086	0.95886	0.90503	0.56811	0.57306	0.95111	0.35851	0.92690	0.51307	0.55828
0.21202	0.88396	0.52315	0.51895	0.35795	0.43503	0.72424	0.90352	0.50603	0.84807	0.86766	0.89683	0.61859	0.78956	0.87657	0.05930	0.24894	0.05900	0.10621	0.05159	0.36033	0.88423	0.78980	0.27952	0.79198	0.86659	0.89202	0.76792	0.85423	0.87802	0.91432	0.86520	0.54355	0.54797	0.90668	0.35572	0.88416	0.49979	0.53065
0.18779	0.95823	0.55309	0.54820	0.31902	0.45658	0.78251	0.98054	0.54294	0.91664	0.94108	0.96351	0.59938	0.85681	0.94886	0.01438	0.21011	0.01367	0.06130	0.00742	0.35194	0.95572	0.85542	0.31244	0.86038	0.93722	0.96876	0.83185	0.92911	0.95483	0.99158	0.93696	0.58609	0.58912	0.98414	0.34881	0.95839	0.50677	0.57395
0.20627	0.92285	0.54252	0.53834	0.32690	0.46633	0.75680	0.94450	0.55237	0.88379	0.90574	0.93643	0.57757	0.82863	0.91885	0.03466	0.24321	0.03461	0.08168	0.02697	0.36215	0.92177	0.82397	0.30304	0.82978	0.90434	0.93253	0.80330	0.89149	0.91731	0.95523	0.90145	0.56639	0.57114	0.94767	0.36008	0.92322	0.51368	0.55688
0.22106	0.87751	0.54213	0.53757	0.37245	0.44931	0.72343	0.89944	0.50599	0.85388	0.86146	0.87618	0.62714	0.78378	0.87592	0.05869	0.25891	0.06038	0.12015	0.05295	0.37855	0.87977	0.78350	0.32701	0.78599	0.85954	0.88400	0.76333	0.85447	0.87523	0.90908	0.85667	0.54656	0.54441	0.90502	0.36993	0.87581	0.50844	0.53512
0.22115	0.90686	0.55098	0.54679	0.34507	0.46165	0.75799	0.92978	0.51959	0.88318	0.89024	0.90495	0.57312	0.81484	0.90884	0.03783	0.26824	0.03945	0.09888	0.03169	0.38198	0.90595	0.81314	0.34051	0.82384	0.89031	0.91460	0.80235	0.88399	0.90476	0.93980	0.88406	0.56415	0.61197	0.93596	0.38076	0.90607	0.50389	0.55596
0.18382	0.96122	0.55733	0.55220	0.31392	0.46095	0.78440	0.98384	0.54524	0.92011	0.94440	0.96191	0.60058	0.86033	0.95040	0.01170	0.20000	0.01124	0.05830	0.00557	0.35093	0.95900	0.85843	0.32561	0.86364	0.93977	0.97186	0.83481	0.93445	0.95937	0.99455	0.93992	0.58760	0.59091	0.98752	0.34703	0.96138	0.50108	0.57503
0.24759	0.90948	0.58895	0.58459	0.38127	0.48103	0.76588	0.93805	0.52450	0.90342	0.89227	0.89984	0.57392	0.81458	0.92656	0.03091	0.31333	0.03646	0.11732	0.02628	0.41877	0.91204	0.81216	0.37715	0.82100	0.89401	0.91532	0.80149	0.89227	0.91055	0.94662	0.88112	0.57872	0.60634	0.94695	0.41438	0.90586	0.54622	0.57375
0.24552	0.88279	0.57766	0.57312	0.40054	0.46857	0.73636	0.91036	0.51253	0.87745	0.86634	0.87399	0.61130	0.78778	0.89725	0.04920	0.31088	0.05480	0.13562	0.04489	0.41265	0.88714	0.78647	0.37121	0.78900	0.86690	0.88761	0.76853	0.86665	0.88399	0.91863	0.85612	0.56167	0.55421	0.91890	0.40285	0.87903	0.54426	0.55462
0.24656	0.88188	0.57866	0.57407	0.40253	0.46920	0.73569	0.90949	0.51211	0.87707	0.86530	0.87268	0.61373	0.78668	0.89658	0.04973	0.31161	0.05539	0.13691	0.04544	0.41414	0.88641	0.78542	0.37195	0.78783	0.86587	0.88655	0.76750	0.86562	0.88297	0.91774	0.85511	0.56197	0.55270	0.91813	0.40397	0.87793	0.54552	0.55492
0.24185	0.91860	0.59687	0.59232	0.37215	0.50039	0.76620	0.94798	0.55664	0.90975	0.90122	0.91045	0.57487	0.82376	0.93591	0.02660	0.30260	0.03237	0.11251	0.02232	0.41630	0.92228	0.81764	0.38929	0.82378	0.90135	0.92487	0.80126	0.90000	0.91995	0.95621	0.88955	0.58311	0.57538	0.95639	0.40876	0.91474	0.55916	0.57880
0.22049	0.93290	0.58181	0.57698	0.36358	0.47194	0.77155	0.96006	0.53476	0.91448	0.91582	0.92719	0.59965	0.83310	0.93987	0.02235	0.27018	0.02602	0.09690	0.01735	0.39206	0.93420	0.83125	0.36148	0.83520	0.91455	0.94038	0.81072	0.91282	0.93337	0.96928	0.90665	0.58501	0.57966	0.96710	0.38515	0.93043	0.53721	0.57675
0.17014	0.96112	0.54846	0.54293	0.29004	0.46519	0.78195	0.98134	0.55052	0.91329	0.94491	0.95233	0.60862	0.86231	0.94152	0.01220	0.15073	0.00983	0.04933	0.00705	0.33825	0.95844	0.85951	0.33736	0.86692	0.93619	0.97239	0.83715	0.93445	0.96009	0.99205	0.94268	0.58322	0.58968	0.98479	0.33295	0.96075	0.47988	0.56896
0.22158	0.95366	0.58683	0.58205	0.35977	0.47787	0.78825	0.98102	0.54523	0.93103	0.93540	0.95166	0.59784	0.85060	0.96116	0.01125	0.26514	0.01428	0.08523	0.00527	0.39550	0.95472	0.84821	0.34415	0.85397	0.93416	0.96169	0.82920	0.92860	0.95205	0.99092	0.92680	0.59468	0.59387	0.98792	0.39039	0.95055	0.55004	0.58664
0.21343	0.91098	0.57097	0.56612	0.33718	0.45875	0.75606	0.93426	0.52176	0.88534	0.89398	0.90941	0.57588	0.81520	0.90959	0.03779	0.24205	0.03937	0.09249	0.03244	0.37102	0.91001	0.81583	0.35453	0.81787	0.89075	0.91954	0.79212	0.88541	0.90983	0.94307	0.88844	0.60341	0.56552	0.93854	0.36362	0.90952	0.51721	0.59204
0.21029	0.87428	0.52910	0.52453	0.35380	0.44475	0.71821	0.89419	0.50721	0.84376	0.85894	0.87295	0.62311	0.78268	0.86631	0.06189	0.23277	0.06211	0.11285	0.05625	0.36336	0.87553	0.78214	0.32072	0.78511	0.85533	0.88166	0.76137	0.85043	0.87187	0.90402	0.85581	0.54113	0.54175	0.89870	0.35547	0.87339	0.49091	0.52842
0.21641	0.90277	0.54341	0.53920	0.33420	0.46383	0.75532	0.92423	0.51927	0.87658	0.88652	0.89706	0.57378	0.81296	0.90105	0.04010	0.24961	0.04080	0.09620	0.03426	0.37714	0.90186	0.81074	0.34287	0.82385	0.88519	0.91069	0.80257	0.87955	0.90089	0.93435	0.88171	0.55819	0.61826	0.93031	0.37605	0.90203	0.49103	0.54917
0.19742	0.95328	0.56395	0.55899	0.32774	0.46531	0.78231	0.97688	0.54330	0.91799	0.93593	0.95254	0.59821	0.85250	0.94795	0.01478	0.21984	0.01518	0.06935	0.00861	0.36529	0.95188	0.85058	0.33205	0.85651	0.93225	0.96295	0.82939	0.92665	0.95102	0.98733	0.93055	0.58835	0.59165	0.98164	0.36105	0.95219	0.51457	0.57741
0.20648	0.90949	0.54816	0.54361	0.31922	0.48079	0.74836	0.93136	0.55967	0.87575	0.89332	0.90883	0.57465	0.81986	0.90538	0.03903	0.22824	0.03955	0.08963	0.03349	0.36639	0.90935	0.81315	0.34853	0.82027	0.88952	0.91847	0.79433	0.88416	0.90732	0.94101	0.88815	0.56208	0.56343	0.93588	0.36123	0.90870	0.50458	0.55359
0.21383	0.90961	0.57032	0.56548	0.33690	0.45843	0.75506	0.93275	0.52154	0.88372	0.89261	0.90807	0.57541	0.81401	0.90805	0.03865	0.24144	0.04014	0.09296	0.03330	0.37089	0.90858	0.81470	0.35427	0.81670	0.88930	0.91819	0.79099	0.88385	0.90835	0.94154	0.88719	0.60323	0.56484	0.93699	0.36350	0.90812	0.51675	0.59188
0.19698	0.95521	0.56825	0.56319	0.32923	0.46998	0.78260	0.97945	0.54551	0.92058	0.93809	0.95539	0.59918	0.85457	0.95038	0.01347	0.22055	0.01434	0.06773	0.00755	0.36628	0.95512	0.85221	0.33012	0.85735	0.93447	0.96495	0.82984	0.92863	0.95402	0.98965	0.93245	0.58954	0.58876	0.98381	0.36156	0.95448	0.51758	0.57760
0.20035	0.95015	0.56353	0.55863	0.33153	0.46269	0.77959	0.97414	0.54091	0.91542	0.93314	0.95068	0.59584	0.84947	0.94601	0.01645	0.22457	0.01709	0.07174	0.01031	0.36619	0.94905	0.84775	0.32682	0.85286	0.92971	0.95979	0.82587	0.92407	0.94823	0.98445	0.92727	0.58601	0.58821	0.97886	0.36238	0.94903	0.51788	0.57519
0.20765	0.92654	0.55192	0.54736	0.32847	0.46244	0.76684	0.94881	0.52980	0.89319	0.90983	0.92423	0.58401	0.83163	0.92114	0.02858	0.22876	0.02898	0.08070	0.02261	0.37015	0.92533	0.82939	0.32875	0.83904	0.90745	0.93566	0.81515	0.90164	0.92414	0.95910	0.90480	0.57090	0.60680	0.95365	0.36857	0.92566	0.49903	0.56066
